,SMILES,phase
3444,Cc1cc(C)c(C[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)C(=O)N)c(C)c1,0
3445,Fc1ccc(cc1)C2=C(N3CC(CN3C2=O)N4CCNCC4)c5ccnc(Oc6ccccc6)n5,0
3446,CC1N=CNCC2(c3ncc(O)o3)OCC1O2,0
3447,CC1=CC=CN2C(=O)C3=C(N=C12)N(CCN4CCOCC4)C(=N)C(=C3)C(=O)NCc5ccc(C)cc5,0
3448,C[C@H](CC=C)NC(=O)\C=C\c1ccccc1c2nn[nH]n2,0
3449,C#CC1C2NCc3scc(c32)C1(C)CC,0
3450,CSc1nc(O)cc(OC2CCN(CC2)c3cc(ccn3)C#N)n1,0
3451,FC(F)c1cc(n[nH]1)C(=O)NC[C@]23CCC[C@H]2N(CCC=C)CC3,0
3452,CCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,0
3453,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]45[C@H](CC[C@@H]34)CC=CC5=O,0
3454,C[C@@H](OCCC=C)C(=O)NCC[C@@H]1CCN(C1)C(=O)c2ccnnc2,0
3455,OC(=O)C[C@H](NC(=O)c1ccc(C#N)s1)c2ccc(F)cc2,0
3456,Fc1cc(ccc1CNCCCNC(=O)Cc2cccnc2)C#N,0
3457,O[C@H]1CCCC[C@@H]1NS(=O)(=O)c2c(F)cc(cc2F)C#N,0
3458,CCn1c2ccccc2c3cc(ccc13)C(=O)c4ccc(C)cc4,0
3459,Cc1cncc(c1)C(=O)N2CCOC[C@@]3(C2)CN(CCO3)C(=O)C4(CCC4)C#N,0
3460,NC1=NC2(CO1)c3cc(ccc3OC(CCC(F)(F)F)C24CCC4)c5cncnc5,0
3461,CCc1[nH]c(=N)c2csc(C(C)(C)C)c(O)c1-2,0
3462,COc1ccc(F)cc1C(=O)NC[C@@]23CCCO[C@@H]2CCN(C3)C(=O)C4(CCC4)C#N,0
3463,Clc1cccc(Cl)c1NC(=O)C2c3ccccc3COc4ccc(Br)cc24,0
3464,C[C@H]1C[C@@H]1CNc2cc(cc(n2)N(C)S(=O)(=O)C)C(=O)N[C@H](CO)Cc3cc(F)cc(F)c3,0
3465,CC(C)(C)c1ccc(CNC(=O)N(O)Cc2ccc(NS(=O)(=O)C)cc2)cc1,0
3466,CC1CCC(CC1)C(=O)Nc2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,0
3467,CCOc1cc(=N)n(C(=O)CNC=O)c(F)n1,0
3468,CN(C)C(=O)Nc1cccc(c1)C(=O)OCc2cc(O)n3ncc(C#N)c3n2,0
3469,CC1(C)C=C(N2Cc3ccccc3C2=O)c4cc(ccc4C1=O)C#N,0
3470,C[C@@H]1CC[C@@H](CN1CCC(C)(C)C)NC(=O)c2cn(CC=C)nn2,0
3471,Nc1ccccc1NC(=O)CCCCCNC(=O)c2ccc3cn[nH]c3c2,0
3472,Fc1cc(Cl)ccc1Oc2cc(ncn2)N3CCC(CC3)C(=O)N4CCc5ccccc5C4,0
3473,CC1C(=O)N(C=O)C2CN=CNC3C1C32,0
3474,O=C(Cc1ccon1)N2CCC[C@@H](C2)[C@@H]3CCCN3CC#C,0
3475,CC1CC1C1C=CN2CCCC(O)C2=NC1,0
3476,Cc1csc(CCC(=O)N[C@@H]2CCCN(C2)c3ccc(cc3F)C#N)n1,0
3477,COc1ccc2ccc(cc2c1)S(=O)(=O)N(C)[C@H]3CCN(Cc4csc(c4)C(=N)N)C3=O,0
3478,Cc1nc(C)c(s1)C(=O)N\N=C\c2cc(Br)ccc2O,0
3479,C(N[C@@H]1CC[C@]2(CC1)OCCc3ccccc23)C4CCCCC4,0
3480,CC(=O)C12CCCC(N1)C1CN(C1)CC2C,0
3481,CC(C)Cn1c(nnc1N(C)Cc2cccc(c2)C#N)[C@@H]3CC[C@H](C)O3,0
3482,CCN1CCC(C2CCCC(C)C2(C)O)C1C,0
3483,CCC1(N)CC2C(O)C1C=CC21CC(C)N1,0
3484,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)NC[C@@H]2CC[C@H](CC2)C(=O)NNC(=O)c3cc4ccccc4s3,0
3485,COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCC3CCCCC3)C(C)C,0
3486,C[C@@H](CCNC(=O)c1cc(c[nH]1)C#N)Nc2cncc(n2)c3nn[nH]n3,0
3487,CC1(N=CN)CC(C)(N)C(C)(C)C(O)CC1N,0
3488,CC1(C)CCc2c(C1)[nH]nc2C(=O)Nc3cnn(c3)[C@@H](C4CCCS(=O)(=O)C4)c5ccccc5,0
3489,COc1ccc(cc1Cl)C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc23,0
3490,CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,0
3491,CC12CC(C=C3C(=O)CCC3C1=NO)N2,0
3492,CC(C)(C=O)CNCCOC1OCCNC1=O,0
3493,CC(=O)C1=C2C=CC(O)C2C2(CCN2)C1,0
3494,CC(C)[C@@H](C)CC(=O)N1CCCC[C@H]1CNC(=O)C(C)(C)C=C,0
3495,C#CC1CCNC2COCC(O)(C1)C(C)C2=O,0
3496,CCC1(C)C(=N)N(C=O)C(=N)NC=NCC1N,0
3497,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24CC(=O)N(C)C(=N4)N)C#CC5CC5,0
3498,CN1C(=O)[C@@H](NC(=O)c2ccc(cc2)C(C)(C)C)N=C(c3ccccc3F)c4ccccc14,0
3499,CCC1(CC)CCN(C1)c2nnc(c3cccc(c3)C#N)n2CC4(CCC4)[S@@](=O)C,0
3500,CCCCCC(O)C1(C#N)NCCOC1CC,0
3501,CC[C@@H](C)N1CCN(CC1)c2nnc([C@@H](O)c3cccc(OC)c3)n2CC=C,0
3502,CN1CCN(Cc2ccccc2C(=O)\C=C\c3ccc(\C=C\C(=O)NO)cc3)CC1,0
3503,CC12CCOCOC(CC(CCCN)C1)C2N,0
3504,CC1C(=O)n2ncnc2C1c1ccncn1,0
3505,CC1CC(C1)N[C@H]2CCCc3cc(ccc23)C#N,0
3506,O=C1CSC(=S)N1\N=C/c2ccccc2OCCOc3ccccc3,0
3507,CC(N)C1CC2OC(C)C2N=C(CCO)O1,0
3508,CC1NCCC1C1NC2CC(O)C=CC21,0
3509,CCC(C)N(CC)C1=NC2C(N)CC(C1)C2O,0
3510,CN(C1CCC(CC1)NCC=C)C(=O)c2cnoc2c3occc3,0
3511,CC(C)C[C@@](C)(NC(=O)c1c(O)c(C)ncc1CO)C#N,0
3512,CCc1ncnc(c2ccc(C(=O)N(C)OC)c(OC)c2)c1C#Cc3ccc(N)nc3,0
3513,Cc1ccc(\C=C/S(=O)(=O)NCCN\C(=C/2\N=CC=CC2=O)\O)cc1,0
3514,C[C@H](C#N)C(=O)NC[C@@]1(O)CCN(C1)C(=O)c2cc(C)n(C)n2,0
3515,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(Br)cc3)CC2,0
3516,CC(=NO)C1C=CC23OCC(C=O)C2CC13,0
3517,C[C@H]1C[C@H](N(C1)c2ccc(cc2C#N)[N+](=O)[O-])c3ccccc3F,0
3518,CCNC(=NC)c1c(CCN)cnoc1=NC,0
3519,CCCC1C(=O)C(CN=c2onns2)CN1C,0
3520,C[C@H]1CCCC[C@H]1Oc2nc(N)c3C(=O)C=CN([C@@H]4COC[C@H]4O)c3n2,0
3521,CCn1ncc(C)c1NC(=O)C(=O)N2CC[C@](F)(C2)C#N,0
3522,Cn1cc(C2=C(C(=O)NC2=O)c3cn(C4CCN(Cc5ccccn5)CC4)c6ccccc36)c7ccccc17,0
3523,CC(C)OC12CC(CC1(C)OC=N)OCC2O,0
3524,C[C@H](CCC(C)(C)C)C(=O)N1CC[C@H](C1)N(C)c2cncc(n2)C#N,0
3525,COc1ccc(F)cc1NC(=O)N[C@H](CO)CC#C,0
3526,CCNS(=O)(=O)c1cccc(CNC(=O)c2cc(c[nH]2)C#N)c1,0
3527,Cc1cc(ccn1)c2n[nH]c3cc(NC(=O)N)ncc23,0
3528,CCC12CC(NCC3OC=NC3CO1)C2=NO,0
3529,C#CC1(N)c2nc(N)[nH]c2C2NC1CCC2C,0
3530,COC(=O)C12CC(C1)(C2)C(=O)N3CCN(Cc4ccc(cc4)C#N)CC3,0
3531,CCCS(=O)(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3nsc4ccccc34)CC1,0
3532,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,0
3533,C[C@H](CC(=C)C)C(=O)NCC[C@@H]1CN(Cc2cnoc2C)C[C@H]1C,0
3534,C[C@H](CC#N)N(C)c1nnc([C@H](C)Oc2ccc(F)cc2)n1C[C@@H](C)N(C)C,0
3535,CC1C=CC2(c3cc[nH]c3)CC3C(C12)N3C,0
3536,CC(C)(O)[C@@H]1CC[C@H](C1)Nc2ccc3ncc(c4cccc(Cl)c4)n3n2,0
3537,C[C@H](Cn1cccn1)C(=O)N2CC[C@]3(CN(CC=C)C(=O)CO3)C2,0
3538,Fc1ccc(cc1)C(=O)Nc2ccccc2C(=O)N3CCN(Cc4ccccc4)CC3,0
3539,CCc1nnc(N2CCN(C3CC3)[C@H](C2)C#N)n1C[C@](C)(O)c4cccs4,0
3540,N#CCC[C@@H](CNCC[C@H]1CCc2ccccc12)C#N,0
3541,CC1C=C2CC(C(N)=O)C3CC(CN)C23N1,0
3542,CC[C@@H](C)C1=Nc2ccc(Br)cc2C(=O)N1\N=C\c3cccc(OC)c3OCC(=O)Nc4ccc(F)cc4,0
3543,C[C@@H](N(C)c1nnc(Cc2ccccn2)n1CC(=C)Cl)c3cccc(O)c3,0
3544,Clc1ccc2c(c1)C(=O)OC23CCN(Cc4cc(Cl)cc(c4)C#N)CC3,0
3545,C=CCC[C@@H](NCCN1CCNCC1)C2CC2,0
3546,Oc1cccc2[C@H](CCc12)NC(=O)c3cccc(CNc4ncccc4C#N)c3,0
3547,CC(C)C(CN)OCC(CCO)C(C)(N)CO,0
3548,CS(=O)(=O)CCN1[C@@H]2CC[C@H]1[C@@H](C2)NC(=O)C3(CCC=C)CC3,0
3549,O=C(Nc1ccc(cc1)S(=O)(=O)Nc2nccs2)c3ccc(cc3)N4C(=O)c5ccccc5C4=O,0
3550,CC(=C)[C@@H]1OCCC[C@@H]1C(=O)N2CCC[C@@H](C2)NCc3cnc(C)cn3,0
3551,CC1CN(C1)[C@H]2CC[C@@H]([C@H](C2)C#N)n3cc(C(=O)N)c(Nc4ccc(cc4)C(F)(F)F)n3,0
3552,CN(Cc1nc2cccc(C(=O)NCCc3cnc[nH]3)c2[nH]1)C4CCCc5cccnc45,0
3553,Cc1ncc2CC[C@H](Cn12)C(=O)N3CCSC[C@@H]3C#N,0
3554,Fc1ccc(CC(=O)N2CCCC[C@H]2[C@@H]3CCCN3CC#N)cc1,0
3555,CSC1(CNC(=O)N[C@H](C#C)c2ccc(Cl)cc2F)CC1,0
3556,O=C1NCCN1C2CCN(CCOc3cccc(c3)C#N)CC2,0
3557,C#CC1NC(C)C(C(O)c2ccns2)C1CC,0
3558,FC(F)Oc1ccc(cc1)C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)\C=N\O[C@@H]4CCCCO4)[C@H]3C2,0
3559,CN1CCc2ccc(Cl)c3CCC(C1)c23,0
3560,Cc1nc[n+]([O-])c(C)c1C(=O)N2CCC(C)(CC2)N3CCC(CC3)N(c4ccccc4)c5ccccc5,0
3561,Nc1nc(cs1)C(=O)N[C@H]2[C@@H]3COC[C@H]2CN(C3)C(=O)CCc4ccc(cc4)C#N,0
3562,C=CCCC(=O)N1CCC[C@@H]2[C@H]1CCN2C(=O)CN3C=CC=CC3=O,0
3563,Cc1nc(nc(NC2Cc3ccccc3C2)c1Cl)c4ccccn4,0
3564,Cc1c(C23CC(C)C(C)(C2)N3)nsc1O,0
3565,CCC1C2CC23CC2NC=NC2C3C1(C)C,0
3566,CC(C)(C)C(=N)NC1C(=N)NC2C1CS2(=O)=O,0
3567,Cc1ccc2C(=CC(=O)Oc2c1C)CN3CCN(CCO)CC3,0
3568,CCC1(C(C)O)CC(N)CCN1C(CO)=NC,0
3569,COc1cc2c3C[C@H]4CCCCN4Cc3c5ccc(NS(=O)(=O)C)cc5c2cc1OC,0
3570,OC(=O)CCC(CP(=O)(O)CNCc1ccccc1)C(=O)O,0
3571,CN(C1CCCC1)C(C)(C)C(=O)N2C[C@H]3CC[C@@H](NCC=C)[C@@H]3C2,0
3572,Oc1ccccc1CN2CCC[C@@]3(CC2)CCN(CC#C)C3=O,0
3573,CN1CC2(C)CCC1(C)CC(c1conn1)O2,0
3574,CCn1ccc2ccc3c(c4C(=O)NC(=O)c4c5c6ccccc6n(CCCO)c35)c12,0
3575,CC1(NC2CC3CS(=O)(=O)C3C2)CCC(=O)C1,0
3576,C#CC1C(C)CC2OCOC1(CN=CN)C2N,0
3577,CC(C)c1cccc(C(C)C)c1NC(=O)C(=O)NCC#Cc2ccccc2,0
3578,CN1C=C(C(=O)N(C)C1=O)S(=O)(=O)NN=C(C)c2ccc(cc2)S(=O)(=O)C,0
3579,CCCN(C=N)CC1CC(C)(N)C(N)C(=N)O1,0
3580,CCCCNC(=O)Nc1cc(ccc1C)C(=O)OC,0
3581,CC12Oc3nsc(N)c3OCC1(O)CNC2=O,0
3582,C#CC1=NC(C(N)C2CCCOC(C)=N2)CN1,0
3583,CC(C)(O)CC(=O)N1CC[C@H]2CN(C(=O)[C@@H]12)c3cccc4c3cnn4c5ccccc5F,0
3584,CC1(C(C#N)CO)COc2nc(N)ccc2O1,0
3585,CCC(CC)(C#N)C(=O)Nc1ccc(F)c(F)c1O,0
3586,C\C(=N/C1CCCC1)\C2=C(C)NN(C2=O)c3nc4ccccc4s3,0
3587,Clc1ccc(Cn2cncc2c3ccccc3)cc1,0
3588,CC1C2(C)CC(O2)C12CC(=O)CCC2(C)C,0
3589,CCCc1snc2c1C1COC(=N)N1CC2=O,0
3590,CC(C)[C@H](NC(=O)c1cccc(C)c1)c2nnc(SCC(=O)Nc3ccc(C)c(C)c3)n2CC=C,0
3591,CC1CC\C(=N/Nc2nc(cs2)c3ccc(cc3)[N+](=O)[O-])\C1,0
3592,CC1=NC2(CCC2=NO)c2nsc(C)c2N1,0
3593,Cn1cc(cc1C(=O)NCC(F)(F)F)S(=O)(=O)N(CC=C)Cc2ccccc2,0
3594,CC(CCN)C(O)CNc1ocnc(=N)c1F,0
3595,CCCn1c(N)c(C(C)C#N)c(O)c1N=CN,0
3596,CN1CC2(C1=N)C(N)CCC(O)CC2(C)N,0
3597,CCN(Cc1onc(n1)c2ccccc2)C(=O)COc3cccc(OC)c3,0
3598,OC(=O)c1ccccc1,0
3599,COc1ccc2c(c1)c(CC(=O)NS(=O)(=O)c3ccc4ccccc4c3)cn2C(=O)c5ccc(Cl)cc5,0
3600,Fc1ccc(cc1C(F)(F)F)S(=O)(=O)NC2(CCOCC2)c3ccccc3C(F)(F)F,0
3601,CC1C=CCNC2CNC(CC#N)C2N1,0
3602,CC1(C)OC(=Nc2ccc(cc12)c3cc(Br)cc(c3)C#N)S,0
3603,OC(=O)c1ccccc1NN=Cc2nccn2C3CC3,0
3604,CCNCC1=CC2NC3C=CC1(CO)C32C,0
3605,CN(CCNC(=O)c1ccc(F)cc1Cl)c2ccc(nn2)C#N,0
3606,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCN4CCCCC4)c(C(C)C)c23)c(F)cc1F,0
3607,Cc1oc2ccc(cc2n1)C(=O)N3CC[C@@H]4[C@@H](CCN4CC#C)C3,0
3608,CN(C)C(=O)COc1cccc(NC(=O)c2cc3ccccc3n2CC#N)c1,0
3609,C[C@@H](CC#N)Sc1ccccc1NC(=O)C(=O)N[C@@H](C)c2ccc(F)c3ccccc23,0
3610,CC1COC2(C3(C)CO3)COC1(CO)C2=NO,0
3611,CCO[C@H](CC(=O)N[C@@H]1CN(Cc2nnnn2C)C[C@@H]1O)C(=C)C,0
3612,OC(=O)[C@@H]1C[C@H](CCCP(=O)(O)O)CCN1,0
3613,O=C(NC[C@@H]1C[C@H]1c2cccc3nc(CCCCc4ccccc4)oc23)C5CC5,0
3614,CC1(O)CC(c2c(O)coc2N)C2(N)CC12,0
3615,CN([C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1)C(=O)C4(CCC4)c5ccc(F)cc5,0
3616,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5,0
3617,CC#CCN1CCC[C@@H](NC(=O)C2(F)CCCCC2)[C@@H]1C,0
3618,CC1(C)C2CC[C@@]1(CS(=O)(=O)N3CCC4(CC3)C=Cc5ccccc45)[C@@](O)(CC#N)C2,0
3619,CC1CCc2n[nH]nc2CCN1C(=O)CO,0
3620,O=C(N[C@@H]1C[C@@H](C1)Nc2ccc(nc2)C#N)[C@@H]3Cc4ccncc4C3,0
3621,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,0
3622,CC1N2CC=C3C4C=CC(CC(C=O)=C4)C312,0
3623,CC(C)(C)OC(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H](C1)C#N,0
3624,Cc1cc(C2CC(C)C(O)C2C(O)C#N)n[nH]1,0
3625,Cc1ccc(cc1)[C@H]2CC[C@H](N2C(=O)CNC(=O)[C@@H](S)Cc3ccc(O)cc3)C(=O)O,0
3626,CCCCCN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O,0
3627,CS(=O)(=O)c1ccc(cc1)C(=NOCC(=O)N2CCO[C@H](C2)c3ccc(F)cc3)N,0
3628,CCCNC(=N)OC1OC(=O)NC1(C=O)C=O,0
3629,N=C1N(Cc2occc2)C3=C(C=C1C(=O)NCCc4ccccc4)C(=O)N5C=CC=CC5=N3,0
3630,CCOC(=O)Nc1ccc(NC(=O)NC[C@@H]2CCC[C@H](O)C2)cc1C#N,0
3631,CN1CCC(=O)Nc2cc(ccc12)C(=O)N[C@@H](CC#C)c3ccccc3,0
3632,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCC(N)C4,0
3633,CC1CNC2CC1C1C3C(C)CNC(C3C)C21,0
3634,ONC(=O)c1ccc(Cc2ccncc2)cc1,0
3635,CC1(C(C=O)C=O)OC2C=CC1(C#N)C2=O,0
3636,CC(C)(C)C(=O)N1C[C@H]2CCC[C@@H](NCC(=C)Br)[C@H]2C1,0
3637,CC1C2OCC(CC(C)(C)N)(CC1C(N)=O)O2,0
3638,C[C@H]1CCN(C[C@@H]1CNc2nccnc2C#N)C(=O)c3ccnn3C,0
3639,CC#CCN1Cc2ccccc2C[C@@H]1CNC(=O)c3cc[nH]n3,0
3640,CC(C)(C)OC(=O)N[C@@]1(C[C@H]1C=C)C(=O)NC[C@@H]2CCN([C@@H]2c3cccnc3)C(=O)C(F)F,0
3641,Nc1ncnc2c1ncn2[C@@H]3O\C(=C/F)\[C@@H](O)[C@H]3O,0
3642,CCCNc1ccc(cc1NC(=O)[C@H](CCC)OCC)C#N,0
3643,CC[C@@H]1CC[C@@H](C)N1CC[C@](C#N)(C(=O)C)c2ccccc2,0
3644,Oc1ccc(Br)cc1\C=C\C(=O)c2cc3ccccc3[nH]2,0
3645,NCCCNC[C@@H](N)CCC\N=C(/N)\N[N+](=O)[O-],0
3646,CC12OCOCC3(CN3)C1(C)CC2=O,0
3647,CC(=C)CCN1CCOC[C@@H]1CNC(=O)c2cc3CCCCc3cn2,0
3648,CCCC1(O)CC(O)C2(CN)OCC(O)C12O,0
3649,Nc1oc2c(nccc2c1Nc3ccc(F)c(Cl)c3)N4CCOCC4,0
3650,CC#CC12CN1CC(=N)NC(C)C2C=NO,0
3651,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(cc2)[N+](=O)[O-],0
3652,C\C(=C(\C#N)/C(=O)Nc1cc(Br)ccc1Br)\O,0
3653,COc1ccc(CN2CNc3nc4ccccc4n3C2)cc1,0
3654,[11CH3]Oc1cccc2CN(CCCc3c[nH]c4ccc(F)cc34)CCc12,0
3655,CCc1nc([C@H]2CCCO2)c(s1)C(=O)N[C@@H]3C4CC5CC3C[C@@](O)(C5)C4,0
3656,CC1C(O)C(O)C2(N)C3COC(=N)C3C12,0
3657,CC(C)(CC(=O)NCCCc1nn(c(N)c1C#N)c2ccccc2)C#N,0
3658,CC1CC2CCOC(=N)C(C)(CC2)C(C)C1O,0
3659,COc1cc(OC)c2cc(cnc2c1)c3ccncc3,0
3660,COc1cc(ccc1COC(=O)C2=C(C)C(=NN(C)C2=O)C)C#N,0
3661,Cc1cccc(n1)c2nn(cc2c3ccc4ncnn4c3)C(=S)Nc5cccc(OC(F)(F)F)c5,0
3662,Cc1cc(ccc1NC(=O)COc2ccc(Cl)cc2C(=O)c3cc(Cl)cc(c3)C#N)S(=O)(=O)N,0
3663,C[C@@H]1CC(=NC(=O)c2c[nH]cc2C)NO1,0
3664,CC(C)(C)C1(C)C(=N)Nc2c(O)c(N)c(O)n21,0
3665,CC(=C)CC(C)(C)C(=O)Nc1nc2CC[C@H](Cc2s1)NC(=O)CCc3cnc4[nH]ccc4c3,0
3666,CC1OC(=N)CC2C(C)C3C=CCC3C12,0
3667,COc1cccc(Cc2oc(SCC(=O)N(CC#N)c3ccccc3)nn2)c1,0
3668,CC(N)C(C)Nc1csc2cc(CN)ncc12,0
3669,[O-][N+](=O)c1ccc(cc1)c2cn(c(S)n2)c3ccccc3F,0
3670,Fc1ccc(cc1)C(=O)NCCC2CN=C(c3ccccc3)c4ccccc4N2,0
3671,CC(=NO)C1=CCOC(C#N)(CNC=O)C1,0
3672,CCNC(=N)N1C2C=CC1(C)C(C)=CC2,0
3673,Cc1cccnc1CN2CCC3(CC2)N(C(=O)N(C3=O)c4ccc(cc4)c5ccccc5)c6nccc(O)n6,0
3674,COCC[C@](C)(C=C)C(=O)N[C@@H]1CCCN(C1)C(=O)c2cn(C)cn2,0
3675,CC(=N)NCCNC1C(C)NCCC1(O)C#N,0
3676,CCN(C1CN(C1)C(=O)C#CC2CC2)C(=O)c3cn[nH]c3,0
3677,CSCC[C@H](NC(=O)c1ccc(CNCc2c[nH]cn2)cc1c3ccccc3C)C(=O)O,0
3678,CCC12OC(C)C(N)(C(CC#N)OC1=N)C2O,0
3679,NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c3cc(NC(=O)c4ncc(Cl)cc4CF)ccc3F,0
3680,CCNc1nc(Nc2cn(nc2Cl)C(C)(C)c3ncn(CC)n3)ncc1C(F)(F)F,0
3681,Cc1cc(Cl)ccc1C(=O)NC2CN(C2)C(=O)[C@@H]3CCO[C@H]3C=C,0
3682,C#CC12OCC(CC1C)C2c1c(O)n[nH]c1N,0
3683,CCC(C(=O)N(C)C=N)c1nn(C)nc1CN,0
3684,CC(=N)N1CC(O)c2cc(=N)oc(Br)c2C1=O,0
3685,C[C@@H](OCC=C)C(=O)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)CNC(=O)N(C)C,0
3686,CC(C)[C@H](C(=O)Nc1nc(C)cs1)c2ccc(Cl)cc2,0
3687,CC1C=C(C2CC2N)C2CC(CN)=CC1O2,0
3688,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,0
3689,O=C(Cc1ccccc1CC#N)N2O[C@@H]3CC[C@@H]2C=C3,0
3690,CCC(CO)(CCC(O)C(C)C#N)NC(N)=O,0
3691,CCCC(O)C(CN1C=NCC1)C(CN)CN,0
3692,Fc1ccc(CC(=O)N2CCO[C@@]3(COCCN(C3)C(=O)[C@H]4CCC=CC4)C2)cc1C#N,0
3693,CNC(=O)[C@H](C#N)C(=O)C1CCN(CC1)S(=O)(=O)c2ccc(OC)c(OC)c2,0
3694,CC1c2n[nH]nc2C2CC(CN)C1C2C(=N)N,0
3695,Clc1ccc(CNC(=O)[C@H]2CN(CC3CC3)C[C@H]2C(=O)NC4CCN(Cc5ccccc5)C4)c(Cl)c1,0
3696,CSc1nc(CN2CC[C@@]3(CCCN(C3)C(=O)OCC=C)C2)ccc1C#N,0
3697,C[C@@H](CCNC(=O)C[C@H]1COC(=O)C1)NC(=O)CC(=O)NCC#C,0
3698,CC(C)c1noc2c(c1=N)C(=O)C(N=CN)C2,0
3699,COC(=O)C1CCCN1C(=O)c2cccc(NC3=C(NC(c4oc(C)cc4)C5(C)COC5)C(=O)C3=O)c2O,0
3700,CCN1C(=O)N(Cc2ccccc2)C(=O)C3=C1CCN(Cc4cccc(Cl)c4)C3,0
3701,ONC(=O)\C=C\c1ccc(NS(=O)(=O)c2cccc3oc4ccccc4c23)cc1,0
3702,CC(C)(C)OC(=O)NCC(=O)N[C@H](COc1ccc(\C=C\C(=O)NO)cc1)Cc2c[nH]c3ccccc23,0
3703,CC(C(=O)NCc1cc(nn1c2ccc(Cl)cc2)C(F)(F)F)c3ccc(NS(=O)(=O)C)c(F)c3,0
3704,CC(N)CC(C)CNC(=N)C1N=COC1C#N,0
3705,CC(C)\N=C(\NCC(=O)N(C)C)/N1CC[C@@H](C1)[C@H]2CCOC2,0
3706,CCOc1cccc(F)c1[C@@H]2C[C@H](F)C(=O)N2Cc3ccc(OC(F)(F)F)c(F)c3,0
3707,CN1CCN(CC1)C(=O)c2ccc(nc2)n3cccn3,0
3708,CC(C)C(CO)(CO)C(C#N)C1CC(O)CN1,0
3709,CCC(C)CCC(CC)c1noc(=O)n1C=O,0
3710,C#CC1(C(C)OCCC)C(C)CCC1(C)CN,0
3711,NC(=O)C1(CCCCCC1)NS(=O)(=O)c2ccc(Br)c(c2)C#N,0
3712,CN(CCC=C)[C@@H]1CCN(C1)C(=O)c2cnn(c2)C(C)(C)C,0
3713,CNC(=O)Cc1ccc(NC(=O)C[C@H](C)\N=C/2\NS(=O)(=O)c3ccccc23)cc1,0
3714,OP(=O)(O)C(NC1CCCC1)P(=O)(O)O,0
3715,CC(O)C1=CNS(=O)(=O)C(CO)COC1=O,0
3716,CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(c2)n3ccnc3)N=C(C4CCCCC4)c5ccccc15,0
3717,CCO[C@@H]1CN(C[C@H]1CNC(=O)c2c[nH]c(c2)C#N)C(=O)[C@H]3CC34CC4,0
3718,Oc1c2CCCc2nc3nc(CCc4ccccc4)nn13,0
3719,Cc1ccc(NS(=O)(=O)c2cccc(CCCCCCNC(=O)\C=C\c3cccnc3)c2)cc1,0
3720,C\C=C\C(=O)N1CC[C@]2(C1)CN(CCO2)C(=O)[C@@H](S)C(C)C,0
3721,Oc1nc2cc(Cl)ccc2c(O)c1c3ccc(Oc4ccccc4)cc3,0
3722,CC1(CC(=NO)C(C#N)C#N)CC1S(N)(=O)=O,0
3723,CC(=C)CN1[C@H]2CC[C@H]1CC(C2)NC(=O)c3ccc4cc[nH]c4n3,0
3724,CC1CCC2Oc3oc(=N)[nH]c3OC1C2C=O,0
3725,CC(C)(C)n1ccc(n1)C(=O)NC2CCN(CC2)C3CCN(CC3)C(=O)C(C)(C)CCC=C,0
3726,C#CCOC1CC(O)(CO)C(CCC(C)C)O1,0
3727,CCN1CCOC2[C@H]1CCc3c(O)cccc23,0
3728,COc1ccc(cc1)c2ocnc2C(=O)OCC#Cc3cccc(Cl)c3,0
3729,CCN(CCNC(=O)[C@@H](C)C1CCCC1)c2cnc(cn2)C#N,0
3730,CCCOCC1(N)CCN2C=NC(CN)CC21,0
